source_repository	source_path	source_revision	source_sha256	role	public_eligibility	canonical_counterpart	decision	evidence	validation	preservation
narikiri2-an9j-save-fix	asm/banked_popup.s	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	5ae634b2ead9c1c583fede10a57d310d5642ea50a4618320088f444b085ba766	current implementation/input	Existing canonical authored source/contract	asm/banked_popup.s	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	asm/banked_simple.s	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	92f0c7d04d4068a785f1579032331b79b7336fa1ab2210dcdb4b95e0785dafbb	current implementation/input	Existing canonical authored source/contract	asm/banked_simple.s	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	asm/banked_small.s	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	f4a19354a95c63c776cdd393b5589f50d8bac89cd1dd9a7317a346365cb0bf0c	current implementation/input	Existing canonical authored source/contract	asm/banked_small.s	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	asm/private_convert.s	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	cbe3c0ad2586f7cb16933e454b9539a6930d550c18aa993d7288088540842e69	current implementation/input	Existing canonical authored source/contract	asm/private_convert.s	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	asm/private_font_load.s	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	d8b554a406a14c554198a6feaed1391189b54a30f403fc757c0e06b958b137dc	current implementation/input	Existing canonical authored source/contract	asm/private_font_load.s	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	asm/private_full_name.s	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	406a111ab9ec1eb1f10b487dd809b27a67cdab6e8ed84cd26cee576d37fcb9a2	current implementation/input	Existing canonical authored source/contract	asm/private_full_name.s	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	asm/private_large_lookup.s	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	1b26112ac5915708bcfc9023afdb7aadb53acfdc1f5ad37a4c3ba8a372b0f755	current implementation/input	Existing canonical authored source/contract	asm/private_large_lookup.s	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	asm/private_simple.s	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	b975df82c46c722b39723076c11f0a3b2d0a5bdf5fed6934efd03b6aae713244	current implementation/input	Existing canonical authored source/contract	asm/private_simple.s	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	asm/private_small.s	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	4749f91b756feb3a3dedbc247073c04fdfba01041c574c4fd315a3abd4ddd60d	current implementation/input	Existing canonical authored source/contract	asm/private_small.s	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	asm/private_sprite_lookup.s	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	fed7243f0b4687a55d3fa5b2cb1f439deead7d9704940e625421fd5d016b9a4f	current implementation/input	Existing canonical authored source/contract	asm/private_sprite_lookup.s	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	asm/private_tile_cache.s	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	2ce63fc812d9208dca821dfeeeb77dd0949990a4bb878cb74bcfa601268edf29	current implementation/input	Existing canonical authored source/contract	asm/private_tile_cache.s	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	config/compact_font_profile.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	c694158b39c57a6e7af9d61df5c38d0e5d9cbb5443373000a0691fbf910b820b	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	config/description_source_bindings.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	03d74703e799a0a42373a20982ba3f2d17968b14d0bf1f68088ac5be14e17aed	current implementation/input	Existing canonical authored source/contract	config/description_source_bindings.json	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	config/non_text_pointer_words.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	fe2cf49a1cd7098f137a8fca8d8a314b403136f6eee4f5111626a8e6faa657f2	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	config/private_glyph_order.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	142a189f96eb3232f45aaf5e04e4394ba5a8900b55f6d717f029d7633cec4a00	current implementation/input	Existing canonical authored source/contract	config/private_glyph_order.json	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	config/source_profiles.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	a99a9f84b02d2992c66147645a89ed2a3647a6698bd2f7da4b021fa207ab944a	current implementation/input	Existing canonical sanitized/updated counterpart	config/source_profiles.json	SUPERSEDED_WITH_EVIDENCE	Canonical source-bound authored/hash representation supersedes older raw source text/profile metadata; exact frozen v0.9 and v0.9a builds verify the adopted product, without importing the old corpus.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	config/ui_source_bindings.json	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	8ff360e0cbb87d15edd1c8bad986e9f0e11aa5e5c880558c3f96129f36e74052	current implementation/input	Existing canonical authored source/contract	config/ui_source_bindings.json	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	docs/decisions.md	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	bde0add51205325291392a9fb49bda0210df954ae532066f337b06411fb83b7f	historical decisions/status	NO: historical/private data not selected for publication	MIGRATION.md; RELEASE_POLICY.md; docs/migration/FOLLOW_UP.md	SUPERSEDED_WITH_EVIDENCE	v0.9 historical status is superseded by v0.9a, not deleted. Adopted save/font/FFR/rights/version policies remain in active docs; pending hardware/full-play work is carried forward.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	docs/status.md	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	1125d3691fc33b4d14fb1eec572c03c2410f2c766cdc8508447e58112611d6d1	historical decisions/status	NO: historical/private data not selected for publication	MIGRATION.md; RELEASE_POLICY.md; docs/migration/FOLLOW_UP.md	SUPERSEDED_WITH_EVIDENCE	v0.9 historical status is superseded by v0.9a, not deleted. Adopted save/font/FFR/rights/version policies remain in active docs; pending hardware/full-play work is carried forward.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	research/README.md	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	352351e1ab551034ec7850a864e9329394be40341cdb5571b5854952acd59a96	historical investigation/reference	NO: historical/private data not selected for publication		PRIVATE_ARCHIVE_ONLY	Preserved by SHA-256 in the private working-file manifest; not a current product dependency.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tests/test_banked_font.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	8b69480f3e8171075877293356ad2d0d86750ecc9851c5fe717f23e2c236f3b9	current implementation/input	Existing canonical authored source/contract	tests/test_banked_font.py	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tests/test_battle_graphics.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	e377211623d8ef4e760e9878c7c32266d631e969fc8e61742e9b4455a9324d80	current implementation/input	Existing canonical authored source/contract	tests/test_battle_graphics.py	ALREADY_PRESENT	Byte-for-byte equal after LF normalization; current local regression and frozen-product reproduction.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tests/test_compact_transcription.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	57c3b8e0b0848b0cb2013ec1c0a9f5494c8b0f8ad38921ee17f0c9cc56faf0a7	reusable regression/diagnostic capability	YES: authored MIT code; reviewed selected scope	tests/test_compact_transcription.py	IMPORT_REQUIRED	Whole authored file; normalized LF only. No ROM or runtime evidence included.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tests/test_dalmoori_font.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	c57fbd32c812431a29bcbd3cfe4316ce317b049cc5f3fad8ad8af6decc81f5b1	reusable regression/diagnostic capability	YES: authored MIT code; reviewed selected scope	tests/test_font_asset_contracts.py	IMPORT_REQUIRED	Six unchanged methods using canonical source contracts; old Gate2/corpus fixtures remain private.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tests/test_development_patcher.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	43704006c437798a87899c203cec063d65eb9d3f9565fbb41e8294247012e232	historical renderer/distribution regression	NO: historical/private data not selected for publication	docs/migration/TEST_MAPPING.tsv	SUPERSEDED_WITH_EVIDENCE	Each test is separately mapped by unchanged method AST or its specific current contract; old product-fixture tests remain privately preserved, never silently skipped in the active suite.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
narikiri2-an9j-save-fix	tests/test_extended_compact.py	working tree based on 0e18f64a488901a8a565fbcd9da8b7413aa91e10	01318f88ce1f664eaf69f94c588de456abaf87995bc69e31374c0f456a379cd0	reusable regression/diagnostic capability	YES: authored MIT code; reviewed selected scope	tests/test_extended_compact.py	IMPORT_REQUIRED	Whole authored file; normalized LF only. No ROM or runtime evidence included.	baseline 102 / candidate 134 tests; exact ROM/BPS reproduction; see individual test map	private backup: legacy working-files manifest
